timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,1w_close_time,1w_open_time,1w_open,1w_high,1w_low,1w_close,1w_quote_asset_volume,1w_number_of_trades,1w_taker_buy_base_asset_volume,1w_taker_buy_quote_asset_volume,1w_volume,1w_open_time_day,1w_open_time_month,1w_open_time_year,1w_open_time_hour,1w_open_time_minute,1w_close_time_day,1w_close_time_month,1w_close_time_year,1w_close_time_hour,1w_close_time_minute
2020-09-14,10332.84,11179.79,10212.34,10920.28,374339.558814,1600646399999,4052903078.381216,5419926,182800.562676,1979747774.6951149,0,2020-09-20 23:59:59,2020-09-14,10332.84,11179.79,10212.34,10920.28,4052903078.381216,5419926,182800.562676,1979747774.6951149,374339.558814,14,9,2020,0,0,20,9,2020,23,59
2020-09-21,10920.28,10988.86,10136.82,10774.25,331299.291081,1601251199999,3499594157.462563,5082884,161067.804774,1701606859.4703984,0,2020-09-27 23:59:59,2020-09-21,10920.28,10988.86,10136.82,10774.25,3499594157.462563,5082884,161067.804774,1701606859.4703984,331299.291081,21,9,2020,0,0,27,9,2020,23,59
2020-09-28,10774.26,10950.0,10374.0,10666.63,288073.126989,1601855999999,3079535042.6297483,4200553,139276.825415,1488932592.7380245,0,2020-10-04 23:59:59,2020-09-28,10774.26,10950.0,10374.0,10666.63,3079535042.6297483,4200553,139276.825415,1488932592.7380245,288073.126989,28,9,2020,0,0,4,10,2020,23,59
2020-10-05,10666.62,11491.0,10525.0,11369.02,288404.145494,1602460799999,3147355378.403716,4224553,143943.509816,1572213941.2261007,0,2020-10-11 23:59:59,2020-10-05,10666.62,11491.0,10525.0,11369.02,3147355378.403716,4224553,143943.509816,1572213941.2261007,288404.145494,5,10,2020,0,0,11,10,2020,23,59
2020-10-12,11369.02,11720.01,11172.0,11503.14,279657.097047,1603065599999,3188831299.7176256,4017625,134837.128099,1537962674.7274244,0,2020-10-18 23:59:59,2020-10-12,11369.02,11720.01,11172.0,11503.14,3188831299.7176256,4017625,134837.128099,1537962674.7274244,279657.097047,12,10,2020,0,0,18,10,2020,23,59
2020-10-19,11503.14,13350.0,11407.96,13028.83,418993.354681,1603670399999,5252707161.494401,5893134,209978.707942,2630019669.925434,0,2020-10-25 23:59:59,2020-10-19,11503.14,13350.0,11407.96,13028.83,5252707161.494401,5893134,209978.707942,2630019669.925434,418993.354681,19,10,2020,0,0,25,10,2020,23,59
2020-10-26,13029.64,14100.0,12765.0,13761.5,485358.521716,1604275199999,6514147172.610641,6753540,238136.182472,3197570003.56901,0,2020-11-01 23:59:59,2020-10-26,13029.64,14100.0,12765.0,13761.5,6514147172.610641,6753540,238136.182472,3197570003.56901,485358.521716,26,10,2020,0,0,1,11,2020,23,59
2020-11-02,13761.49,15960.0,13195.05,15475.1,665037.146452,1604879999999,9752972636.00488,9082195,321015.027754,4706961988.142007,0,2020-11-08 23:59:59,2020-11-02,13761.49,15960.0,13195.05,15475.1,9752972636.00488,9082195,321015.027754,4706961988.142007,665037.146452,2,11,2020,0,0,8,11,2020,23,59
2020-11-09,15475.1,16480.0,14805.54,15957.0,529729.426496,1605484799999,8341020276.118944,8312761,254650.963842,4010574090.198385,0,2020-11-15 23:59:59,2020-11-09,15475.1,16480.0,14805.54,15957.0,8341020276.118944,8312761,254650.963842,4010574090.198385,529729.426496,9,11,2020,0,0,15,11,2020,23,59
2020-11-16,15957.0,18965.9,15864.0,18414.43,684197.642829,1606089599999,12173051529.63962,10878742,337923.623528,6009987170.948491,0,2020-11-22 23:59:59,2020-11-16,15957.0,18965.9,15864.0,18414.43,12173051529.63962,10878742,337923.623528,6009987170.948491,684197.642829,16,11,2020,0,0,22,11,2020,23,59
2020-11-23,18413.88,19484.21,16188.0,18184.99,676351.579974,1606694399999,12148026464.927427,12288105,329021.498015,5912525631.9466915,0,2020-11-29 23:59:59,2020-11-23,18413.88,19484.21,16188.0,18184.99,12148026464.927427,12288105,329021.498015,5912525631.9466915,676351.579974,23,11,2020,0,0,29,11,2020,23,59
2020-11-30,18185.0,19888.0,18001.12,19359.4,537012.142931,1607299199999,10256527452.726007,9615978,267861.961556,5119962447.319706,0,2020-12-06 23:59:59,2020-11-30,18185.0,19888.0,18001.12,19359.4,10256527452.726007,9615978,267861.961556,5119962447.319706,537012.142931,30,11,2020,0,0,6,12,2020,23,59
2020-12-07,19358.67,19420.91,17572.33,19174.99,414166.997237,1607903999999,7670610991.462733,7125404,198951.588099,3686743363.8611174,0,2020-12-13 23:59:59,2020-12-07,19358.67,19420.91,17572.33,19174.99,7670610991.462733,7125404,198951.588099,3686743363.8611174,414166.997237,7,12,2020,0,0,13,12,2020,23,59
2020-12-14,19174.99,24295.0,19000.0,23455.52,650661.7243,1608508799999,14274952056.644888,11378635,325698.820718,7137840985.519615,0,2020-12-20 23:59:59,2020-12-14,19174.99,24295.0,19000.0,23455.52,14274952056.644888,11378635,325698.820718,7137840985.519615,650661.7243,14,12,2020,0,0,20,12,2020,23,59
2020-12-21,23455.54,28422.0,21815.0,26281.66,688906.560557,1609113599999,16891515231.04649,12384587,340821.148811,8361819640.037464,0,2020-12-27 23:59:59,2020-12-21,23455.54,28422.0,21815.0,26281.66,16891515231.04649,12384587,340821.148811,8361819640.037464,688906.560557,21,12,2020,0,0,27,12,2020,23,59
2020-12-28,26281.54,34778.11,25880.0,33000.05,625132.263203,1609718399999,18574944969.54836,12512788,311314.23651,9257292755.772127,0,2021-01-03 23:59:59,2020-12-28,26281.54,34778.11,25880.0,33000.05,18574944969.54836,12512788,311314.23651,9257292755.772127,625132.263203,28,12,2020,0,0,3,1,2021,23,59
2021-01-04,33000.05,41950.0,28130.0,38150.02,850700.266152,1610323199999,30894408653.645454,18127566,416647.067571,15120789261.095215,0,2021-01-10 23:59:59,2021-01-04,33000.05,41950.0,28130.0,38150.02,30894408653.645454,18127566,416647.067571,15120789261.095215,850700.266152,4,1,2021,0,0,10,1,2021,23,59
2021-01-11,38150.02,40100.0,30420.0,35828.61,897339.67445,1610927999999,31840267961.01892,18446663,443257.500893,15735471852.93117,0,2021-01-17 23:59:59,2021-01-11,38150.02,40100.0,30420.0,35828.61,31840267961.01892,18446663,443257.500893,15735471852.93117,897339.67445,11,1,2021,0,0,17,1,2021,23,59
2021-01-18,35824.99,37850.0,28850.0,32259.9,640226.935785,1611532799999,21440700273.040024,14699334,310786.115973,10418110249.142012,0,2021-01-24 23:59:59,2021-01-18,35824.99,37850.0,28850.0,32259.9,21440700273.040024,14699334,310786.115973,10418110249.142012,640226.935785,18,1,2021,0,0,24,1,2021,23,59
2021-01-25,32259.45,38531.9,29241.72,33092.98,747463.508509,1612137599999,24948673733.690006,16555006,371060.163317,12396571060.77586,0,2021-01-31 23:59:59,2021-01-25,32259.45,38531.9,29241.72,33092.98,24948673733.690006,16555006,371060.163317,12396571060.77586,747463.508509,25,1,2021,0,0,31,1,2021,23,59
2021-02-01,33092.97,40955.51,32296.16,38795.69,583442.331544,1612742399999,21599895189.58116,13815026,291987.980694,10814285526.145716,0,2021-02-07 23:59:59,2021-02-01,33092.97,40955.51,32296.16,38795.69,21599895189.58116,13815026,291987.980694,10814285526.145716,583442.331544,1,2,2021,0,0,7,2,2021,23,59
2021-02-08,38795.69,49707.43,37988.89,48577.79,664186.270909,1613347199999,30558163844.53544,18380270,335475.284061,15434310277.427107,0,2021-02-14 23:59:59,2021-02-08,38795.69,49707.43,37988.89,48577.79,30558163844.53544,18380270,335475.284061,15434310277.427107,664186.270909,8,2,2021,0,0,14,2,2021,23,59
2021-02-15,48580.47,58352.8,45570.79,57408.57,533487.799699,1613951999999,27769064381.543262,15851564,266431.948968,13868919408.71599,0,2021-02-21 23:59:59,2021-02-15,48580.47,58352.8,45570.79,57408.57,27769064381.543262,15851564,266431.948968,13868919408.71599,533487.799699,15,2,2021,0,0,21,2,2021,23,59
2021-02-22,57412.35,57508.47,43000.0,45135.66,737125.746365,1614556799999,36056079517.941505,17606321,358805.28068,17551047321.2073,0,2021-02-28 23:59:59,2021-02-22,57412.35,57508.47,43000.0,45135.66,36056079517.941505,17606321,358805.28068,17551047321.2073,737125.746365,22,2,2021,0,0,28,2,2021,23,59
2021-03-01,45134.11,52640.0,44950.53,50971.75,490819.562968,1615161599999,24017266082.750584,13825664,242923.901683,11891428274.15951,0,2021-03-07 23:59:59,2021-03-01,45134.11,52640.0,44950.53,50971.75,24017266082.750584,13825664,242923.901683,11891428274.15951,490819.562968,1,3,2021,0,0,7,3,2021,23,59
2021-03-08,50959.11,61844.0,49274.67,58968.31,514559.698685,1615766399999,28846698413.561867,16229755,257377.748159,14440581804.396273,0,2021-03-14 23:59:59,2021-03-08,50959.11,61844.0,49274.67,58968.31,28846698413.561867,16229755,257377.748159,14440581804.396273,514559.698685,8,3,2021,0,0,14,3,2021,23,59
2021-03-15,58976.08,60633.43,53271.34,57351.56,463194.21418,1616371199999,26483848363.71589,14553773,226130.965148,12934458930.897257,0,2021-03-21 23:59:59,2021-03-15,58976.08,60633.43,53271.34,57351.56,26483848363.71589,14553773,226130.965148,12934458930.897257,463194.21418,15,3,2021,0,0,21,3,2021,23,59
2021-03-22,57351.56,58430.73,50427.56,55777.63,446278.628413,1616975999999,24254500734.20622,13022316,218408.216212,11874290386.328753,0,2021-03-28 23:59:59,2021-03-22,57351.56,58430.73,50427.56,55777.63,24254500734.20622,13022316,218408.216212,11874290386.328753,446278.628413,22,3,2021,0,0,28,3,2021,23,59
2021-03-29,55777.65,60200.0,54800.01,58202.01,367477.893273,1617580799999,21438740639.100864,11891110,183319.197491,10697064859.421247,0,2021-04-04 23:59:59,2021-03-29,55777.65,60200.0,54800.01,58202.01,21438740639.100864,11891110,183319.197491,10697064859.421247,367477.893273,29,3,2021,0,0,4,4,2021,23,59
2021-04-05,58202.01,61500.0,55473.0,60002.43,375865.593614,1618185599999,21944712196.726185,13696365,188038.894028,10984335663.811703,0,2021-04-11 23:59:59,2021-04-05,58202.01,61500.0,55473.0,60002.43,21944712196.726185,13696365,188038.894028,10984335663.811703,375865.593614,5,4,2021,0,0,11,4,2021,23,59
2021-04-12,59998.8,64854.0,50931.3,56150.01,549048.298032,1618790399999,33238307417.430935,17446531,266367.194149,16134213581.46212,0,2021-04-18 23:59:59,2021-04-12,59998.8,64854.0,50931.3,56150.01,33238307417.430935,17446531,266367.194149,16134213581.46212,549048.298032,12,4,2021,0,0,18,4,2021,23,59
2021-04-19,56150.01,57526.81,46930.0,49066.77,568462.85096,1619395199999,29936891043.815964,14947615,274940.861323,14487266259.924356,0,2021-04-25 23:59:59,2021-04-19,56150.01,57526.81,46930.0,49066.77,29936891043.815964,14947615,274940.861323,14487266259.924356,568462.85096,19,4,2021,0,0,25,4,2021,23,59
2021-04-26,49066.76,58458.07,48753.44,56578.21,395983.456013,1619999999999,21707164512.768623,12719227,195298.619851,10703998531.65657,0,2021-05-02 23:59:59,2021-04-26,49066.76,58458.07,48753.44,56578.21,21707164512.768623,12719227,195298.619851,10703998531.65657,395983.456013,26,4,2021,0,0,2,5,2021,23,59
2021-05-03,56578.21,59500.0,52900.0,58240.84,504478.926303,1620604799999,28725771451.786324,16275966,248052.470617,14129842033.201153,0,2021-05-09 23:59:59,2021-05-03,56578.21,59500.0,52900.0,58240.84,28725771451.786324,16275966,248052.470617,14129842033.201153,504478.926303,3,5,2021,0,0,9,5,2021,23,59
2021-05-10,58240.83,59500.0,43825.39,46431.5,684880.148197,1621209599999,35228801446.48219,17778177,327220.272931,16851047061.760132,0,2021-05-16 23:59:59,2021-05-10,58240.83,59500.0,43825.39,46431.5,35228801446.48219,17778177,327220.272931,16851047061.760132,684880.148197,10,5,2021,0,0,16,5,2021,23,59
2021-05-17,46426.83,46686.0,30000.0,34655.25,1386781.052144,1621814399999,53866174537.68215,27170977,666702.163542,25919373172.35901,0,2021-05-23 23:59:59,2021-05-17,46426.83,46686.0,30000.0,34655.25,53866174537.68215,27170977,666702.163542,25919373172.35901,1386781.052144,17,5,2021,0,0,23,5,2021,23,59
2021-05-24,34681.44,40841.0,33379.0,35641.27,786531.163941,1622419199999,29203522868.251625,16942102,384497.747331,14283624883.965893,0,2021-05-30 23:59:59,2021-05-24,34681.44,40841.0,33379.0,35641.27,29203522868.251625,16942102,384497.747331,14283624883.965893,786531.163941,24,5,2021,0,0,30,5,2021,23,59
2021-05-31,35641.26,39476.0,34153.84,35796.31,528299.504937,1623023999999,19486187883.418457,11520844,260787.568217,9623174732.818668,0,2021-06-06 23:59:59,2021-05-31,35641.26,39476.0,34153.84,35796.31,19486187883.418457,11520844,260787.568217,9623174732.818668,528299.504937,31,5,2021,0,0,6,6,2021,23,59
2021-06-07,35796.31,39380.0,31000.0,39020.57,700065.604915,1623628799999,24888579254.611984,13781452,346610.462227,12336051739.569944,0,2021-06-13 23:59:59,2021-06-07,35796.31,39380.0,31000.0,39020.57,24888579254.611984,13781452,346610.462227,12336051739.569944,700065.604915,7,6,2021,0,0,13,6,2021,23,59
2021-06-14,39020.56,41330.0,33336.0,35600.16,610333.962089,1624233599999,23170552929.9574,12585488,295955.590693,11238614009.019213,0,2021-06-20 23:59:59,2021-06-14,39020.56,41330.0,33336.0,35600.16,23170552929.9574,12585488,295955.590693,11238614009.019213,610333.962089,14,6,2021,0,0,20,6,2021,23,59
2021-06-21,35600.17,35750.0,28805.0,34700.34,907073.707598,1624838399999,29582225083.09103,15069286,445188.23814,14532263176.097523,0,2021-06-27 23:59:59,2021-06-21,35600.17,35750.0,28805.0,34700.34,29582225083.09103,15069286,445188.23814,14532263176.097523,907073.707598,21,6,2021,0,0,27,6,2021,23,59
2021-06-28,34702.49,36600.0,32699.0,35286.51,464791.763593,1625443199999,16063893736.163572,9503851,227734.572618,7871807130.859945,0,2021-07-04 23:59:59,2021-06-28,34702.49,36600.0,32699.0,35286.51,16063893736.163572,9503851,227734.572618,7871807130.859945,464791.763593,28,6,2021,0,0,4,7,2021,23,59
2021-07-05,35288.13,35293.78,32077.0,34258.99,359766.235404,1626047999999,12142509770.88803,7648112,178798.754323,6033413173.636886,0,2021-07-11 23:59:59,2021-07-05,35288.13,35293.78,32077.0,34258.99,12142509770.88803,7648112,178798.754323,6033413173.636886,359766.235404,5,7,2021,0,0,11,7,2021,23,59
2021-07-12,34259.0,34678.43,31020.0,31778.56,306160.987079,1626652799999,9889122842.331982,7067408,147741.055848,4771519260.898867,0,2021-07-18 23:59:59,2021-07-12,34259.0,34678.43,31020.0,31778.56,9889122842.331982,7067408,147741.055848,4771519260.898867,306160.987079,12,7,2021,0,0,18,7,2021,23,59
2021-07-19,31778.57,35398.0,29278.0,35381.02,383262.217154,1627257599999,12281627047.304798,8161443,190582.264312,6114235359.363288,0,2021-07-25 23:59:59,2021-07-19,31778.57,35398.0,29278.0,35381.02,12281627047.304798,8161443,190582.264312,6114235359.363288,383262.217154,19,7,2021,0,0,25,7,2021,23,59
2021-07-26,35381.02,42599.0,35205.78,39845.44,568598.509606,1627862399999,22398899801.822147,14294722,284420.137741,11205247089.666573,0,2021-08-01 23:59:59,2021-07-26,35381.02,42599.0,35205.78,39845.44,22398899801.822147,14294722,284420.137741,11205247089.666573,568598.509606,26,7,2021,0,0,1,8,2021,23,59
2021-08-02,39850.27,45310.0,37332.7,43794.37,463107.670711,1628467199999,18969963699.518566,12015266,230451.591454,9445373822.532848,0,2021-08-08 23:59:59,2021-08-02,39850.27,45310.0,37332.7,43794.37,18969963699.518566,12015266,230451.591454,9445373822.532848,463107.670711,2,8,2021,0,0,8,8,2021,23,59
2021-08-09,43794.36,48144.0,42779.0,46973.82,372867.979811,1629071999999,17083554277.88681,12802573,188383.893158,8634469008.93575,0,2021-08-15 23:59:59,2021-08-09,43794.36,48144.0,42779.0,46973.82,17083554277.88681,12802573,188383.893158,8634469008.93575,372867.979811,9,8,2021,0,0,15,8,2021,23,59
2021-08-16,46973.82,49757.04,43927.7,49239.22,357634.462155,1629676799999,16753728276.4288,12498107,180333.299573,8448610167.566947,0,2021-08-22 23:59:59,2021-08-16,46973.82,49757.04,43927.7,49239.22,16753728276.4288,12498107,180333.299573,8448610167.566947,357634.462155,16,8,2021,0,0,22,8,2021,23,59
2021-08-23,49239.22,50500.0,46250.0,48767.83,298905.697042,1630281599999,14485841663.356567,10234705,148185.197294,7184000949.909696,0,2021-08-29 23:59:59,2021-08-23,49239.22,50500.0,46250.0,48767.83,14485841663.356567,10234705,148185.197294,7184000949.909696,298905.697042,23,8,2021,0,0,29,8,2021,23,59
2021-08-30,48767.84,51900.0,46512.0,51756.88,327484.443638,1630886399999,16058724402.757397,9623298,165440.611872,8117693526.79704,0,2021-09-05 23:59:59,2021-08-30,48767.84,51900.0,46512.0,51756.88,16058724402.757397,9623298,165440.611872,8117693526.79704,327484.443638,30,8,2021,0,0,5,9,2021,23,59
2021-09-06,51756.88,52920.0,42843.05,46025.24,399602.39982,1631491199999,18994715843.656734,12174052,193434.481761,9200501092.964355,0,2021-09-12 23:59:59,2021-09-06,51756.88,52920.0,42843.05,46025.24,18994715843.656734,12174052,193434.481761,9200501092.964355,399602.39982,6,9,2021,0,0,12,9,2021,23,59
2021-09-13,46025.23,48843.2,43370.0,47241.75,289430.44387,1632095999999,13558597825.9357,8186048,141201.01935,6614734237.643137,0,2021-09-19 23:59:59,2021-09-13,46025.23,48843.2,43370.0,47241.75,13558597825.9357,8186048,141201.01935,6614734237.643137,289430.44387,13,9,2021,0,0,19,9,2021,23,59
2021-09-20,47241.75,47347.25,39600.0,43160.9,437174.23273,1632700799999,18788601896.91996,10306745,212146.867313,9120024387.116852,0,2021-09-26 23:59:59,2021-09-20,47241.75,47347.25,39600.0,43160.9,18788601896.91996,10306745,212146.867313,9120024387.116852,437174.23273,20,9,2021,0,0,26,9,2021,23,59
2021-09-27,43160.9,49228.08,40753.88,48200.01,290620.78115,1633305599999,12968253396.578833,8011247,144469.51207,6452909326.517625,0,2021-10-03 23:59:59,2021-09-27,43160.9,49228.08,40753.88,48200.01,12968253396.578833,8011247,144469.51207,6452909326.517625,290620.78115,27,9,2021,0,0,3,10,2021,23,59
2021-10-04,48200.01,56561.31,46891.0,54659.0,424292.258599,1633910399999,22567545317.793793,12811107,211856.684445,11270697948.40903,0,2021-10-10 23:59:59,2021-10-04,48200.01,56561.31,46891.0,54659.0,22567545317.793793,12811107,211856.684445,11270697948.40903,424292.258599,4,10,2021,0,0,10,10,2021,23,59
2021-10-11,54659.01,62933.0,53879.0,61528.33,362346.263174,1634515199999,21121567502.011086,11568529,183431.750683,10697891224.262558,0,2021-10-17 23:59:59,2021-10-11,54659.01,62933.0,53879.0,61528.33,21121567502.011086,11568529,183431.750683,10697891224.262558,362346.263174,11,10,2021,0,0,17,10,2021,23,59
2021-10-18,61528.32,67000.0,59510.63,60852.22,336367.00881,1635119999999,21141785986.45504,10979311,167403.56447,10528144211.853245,0,2021-10-24 23:59:59,2021-10-18,61528.32,67000.0,59510.63,60852.22,21141785986.45504,10979311,167403.56447,10528144211.853245,336367.00881,18,10,2021,0,0,24,10,2021,23,59
2021-10-25,60852.22,63710.63,57820.0,61299.8,314971.8498,1635724799999,19208389552.55153,10574780,154915.87466,9451414390.238705,0,2021-10-31 23:59:59,2021-10-25,60852.22,63710.63,57820.0,61299.8,19208389552.55153,10574780,154915.87466,9451414390.238705,314971.8498,25,10,2021,0,0,31,10,2021,23,59
2021-11-01,61299.81,64270.0,59405.0,63273.59,253033.72432,1636329599999,15663897405.533567,9556016,126345.60637,7823642239.826968,0,2021-11-07 23:59:59,2021-11-01,61299.81,64270.0,59405.0,63273.59,15663897405.533567,9556016,126345.60637,7823642239.826968,253033.72432,1,11,2021,0,0,7,11,2021,23,59
2021-11-08,63273.58,69000.0,62278.0,65519.1,294213.112708,1636934399999,19286358161.910706,11207688,145809.022639,9564135489.152817,0,2021-11-14 23:59:59,2021-11-08,63273.58,69000.0,62278.0,65519.1,19286358161.910706,11207688,145809.022639,9564135489.152817,294213.112708,8,11,2021,0,0,14,11,2021,23,59
2021-11-15,65519.11,66401.82,55600.0,58622.02,340150.61676,1637539199999,20344773160.10561,11100482,163526.9365,9788051753.519651,0,2021-11-21 23:59:59,2021-11-15,65519.11,66401.82,55600.0,58622.02,20344773160.10561,11100482,163526.9365,9788051753.519651,340150.61676,15,11,2021,0,0,21,11,2021,23,59
2021-11-22,58617.7,59444.0,53256.64,57274.88,315216.31943,1638143999999,17762591467.11147,10734607,155061.63995,8740286935.664598,0,2021-11-28 23:59:59,2021-11-22,58617.7,59444.0,53256.64,57274.88,17762591467.11147,10734607,155061.63995,8740286935.664598,315216.31943,22,11,2021,0,0,28,11,2021,23,59
2021-11-29,57274.89,59176.99,42000.3,49396.33,390528.912488,1638748799999,20822450911.087795,12286961,185849.53619,9921717578.511951,0,2021-12-05 23:59:59,2021-11-29,57274.89,59176.99,42000.3,49396.33,20822450911.087795,12286961,185849.53619,9921717578.511951,390528.912488,29,11,2021,0,0,5,12,2021,23,59
2021-12-06,49396.32,51936.33,46751.0,50053.9,272083.99753,1639353599999,13393900447.457172,8239356,132585.60064,6527679465.437665,0,2021-12-12 23:59:59,2021-12-06,49396.32,51936.33,46751.0,50053.9,13393900447.457172,8239356,132585.60064,6527679465.437665,272083.99753,6,12,2021,0,0,12,12,2021,23,59
2021-12-13,50053.9,50189.97,45456.0,46681.23,271834.80183,1639958399999,12915658909.98844,8055423,131770.01926,6263559378.81846,0,2021-12-19 23:59:59,2021-12-13,50053.9,50189.97,45456.0,46681.23,12915658909.98844,8055423,131770.01926,6263559378.81846,271834.80183,13,12,2021,0,0,19,12,2021,23,59
2021-12-20,46681.24,51810.0,45558.85,50775.49,209149.42595,1640563199999,10272926890.979765,6960719,104145.18087,5115572930.19298,0,2021-12-26 23:59:59,2021-12-20,46681.24,51810.0,45558.85,50775.49,10272926890.979765,6960719,104145.18087,5115572930.19298,209149.42595,20,12,2021,0,0,26,12,2021,23,59
2021-12-27,50775.48,52088.0,45678.0,47286.18,217379.6422,1641167999999,10458190881.734585,6863722,106579.78483,5128555640.891941,0,2022-01-02 23:59:59,2021-12-27,50775.48,52088.0,45678.0,47286.18,10458190881.734585,6863722,106579.78483,5128555640.891941,217379.6422,27,12,2021,0,0,2,1,2022,23,59
2022-01-03,47286.18,47570.0,40501.0,41864.62,264331.61587,1641772799999,11564043206.342636,7717954,128417.56962,5617721267.315783,0,2022-01-09 23:59:59,2022-01-03,47286.18,47570.0,40501.0,41864.62,11564043206.342636,7717954,128417.56962,5617721267.315783,264331.61587,3,1,2022,0,0,9,1,2022,23,59
2022-01-10,41864.62,44500.0,39650.0,43071.66,232059.06969,1642377599999,9875457752.625006,6758442,114555.79525,4878281491.665617,0,2022-01-16 23:59:59,2022-01-10,41864.62,44500.0,39650.0,43071.66,9875457752.625006,6758442,114555.79525,4878281491.665617,232059.06969,10,1,2022,0,0,16,1,2022,23,59
2022-01-17,43071.66,43505.0,34008.0,36244.55,354513.98432,1642982399999,13695568421.726473,9181325,170960.347142,6607067308.59798,0,2022-01-23 23:59:59,2022-01-17,43071.66,43505.0,34008.0,36244.55,13695568421.726473,9181325,170960.347142,6607067308.59798,354513.98432,17,1,2022,0,0,23,1,2022,23,59
2022-01-24,36244.55,38919.98,32917.17,37881.76,353702.626391,1643587199999,12907284440.455256,8716769,179036.244728,6536472796.368902,0,2022-01-30 23:59:59,2022-01-24,36244.55,38919.98,32917.17,37881.76,12907284440.455256,8716769,179036.244728,6536472796.368902,353702.626391,24,1,2022,0,0,30,1,2022,23,59
2022-01-31,37881.75,42656.0,36250.0,42380.87,258946.95322,1644191999999,10064164364.242208,6785864,131038.94536,5096829006.548845,0,2022-02-06 23:59:59,2022-01-31,37881.75,42656.0,36250.0,42380.87,10064164364.242208,6785864,131038.94536,5096829006.548845,258946.95322,31,1,2022,0,0,6,2,2022,23,59
2022-02-07,42380.87,45821.0,41645.85,42053.66,301990.47877,1644796799999,13148234178.649647,8359076,149112.12215,6494915345.303778,0,2022-02-13 23:59:59,2022-02-07,42380.87,45821.0,41645.85,42053.66,13148234178.649647,8359076,149112.12215,6494915345.303778,301990.47877,7,2,2022,0,0,13,2,2022,23,59
2022-02-14,42053.65,44751.4,38000.0,38386.89,243150.46162,1645401599999,10134957033.789461,6173489,115990.68901,4840833817.67218,0,2022-02-20 23:59:59,2022-02-14,42053.65,44751.4,38000.0,38386.89,10134957033.789461,6173489,115990.68901,4840833817.67218,243150.46162,14,2,2022,0,0,20,2,2022,23,59
2022-02-21,38386.89,40348.45,34322.28,37699.07,412335.93267,1646006399999,15524273633.729553,9817037,205845.16118,7754667841.098922,0,2022-02-27 23:59:59,2022-02-21,38386.89,40348.45,34322.28,37699.07,15524273633.729553,9817037,205845.16118,7754667841.098922,412335.93267,21,2,2022,0,0,27,2,2022,23,59
2022-02-28,37699.08,45400.0,37450.17,38420.81,376417.0783,1646611199999,15676665511.513798,10071554,185768.2371,7740802242.404056,0,2022-03-06 23:59:59,2022-02-28,37699.08,45400.0,37450.17,38420.81,15676665511.513798,10071554,185768.2371,7740802242.404056,376417.0783,28,2,2022,0,0,6,3,2022,23,59
2022-03-07,38420.8,42594.06,37155.0,37777.34,374777.65361,1647215999999,14764496466.377066,8576202,184176.48268,7257778809.911877,0,2022-03-13 23:59:59,2022-03-07,38420.8,42594.06,37155.0,37777.34,14764496466.377066,8576202,184176.48268,7257778809.911877,374777.65361,7,3,2022,0,0,13,3,2022,23,59
2022-03-14,37777.35,42400.0,37555.0,41262.11,323399.671,1647820799999,13045068424.15988,7828983,160980.02075,6493866977.457049,0,2022-03-20 23:59:59,2022-03-14,37777.35,42400.0,37555.0,41262.11,13045068424.15988,7828983,160980.02075,6493866977.457049,323399.671,14,3,2022,0,0,20,3,2022,23,59
2022-03-21,41262.11,46999.0,40467.94,46827.76,315436.15044,1648425599999,13657786157.688328,7404092,158386.2017,6861332204.338121,0,2022-03-27 23:59:59,2022-03-21,41262.11,46999.0,40467.94,46827.76,13657786157.688328,7404092,158386.2017,6861332204.338121,315436.15044,21,3,2022,0,0,27,3,2022,23,59
2022-03-28,46827.76,48189.84,44200.0,46407.35,312053.15964,1649030399999,14562359846.879017,8362296,154410.52633,7206859226.584209,0,2022-04-03 23:59:59,2022-03-28,46827.76,48189.84,44200.0,46407.35,14562359846.879017,8362296,154410.52633,7206859226.584209,312053.15964,28,3,2022,0,0,3,4,2022,23,59
2022-04-04,46407.36,47200.0,41868.0,42158.85,268118.29111,1649635199999,11891061200.0745,7117155,130948.44754,5808536417.139713,0,2022-04-10 23:59:59,2022-04-04,46407.36,47200.0,41868.0,42158.85,11891061200.0745,7117155,130948.44754,5808536417.139713,268118.29111,4,4,2022,0,0,10,4,2022,23,59
2022-04-11,42158.85,42414.71,39200.0,39678.12,259281.0487,1650239999999,10492029074.432064,5921631,126175.26392,5107109884.346128,0,2022-04-17 23:59:59,2022-04-11,42158.85,42414.71,39200.0,39678.12,10492029074.432064,5921631,126175.26392,5107109884.346128,259281.0487,11,4,2022,0,0,17,4,2022,23,59
2022-04-18,39678.11,42976.0,38536.51,39450.13,283885.03637,1650844799999,11530224571.577888,7307352,140430.82007,5705214688.751349,0,2022-04-24 23:59:59,2022-04-18,39678.11,42976.0,38536.51,39450.13,11530224571.577888,7307352,140430.82007,5705214688.751349,283885.03637,18,4,2022,0,0,24,4,2022,23,59
2022-04-25,39450.12,40797.31,37386.38,38468.35,368444.26814,1651449599999,14366905362.211203,8168960,182205.04628,7107113319.039257,0,2022-05-01 23:59:59,2022-04-25,39450.12,40797.31,37386.38,38468.35,14366905362.211203,8168960,182205.04628,7107113319.039257,368444.26814,25,4,2022,0,0,1,5,2022,23,59
